id,house_ln,house_la,subway,bus_stop,park,scenery,street,room_type,accommodates,bathroom,bedroom,beds,bed_type,guests,num_of_review,review_score,Entire_home,Private_room,Shared_room,crime_rate,host_response_time,response_time_num,host_response_rate,superhost,host_neighborhood,daily_price,weekly_price,monthly_price,Central_Park,Van_Cortlandt,Flushing_Meadows,Prospect_Park,Washington_Square_Park,Bronx_Park,Pelham_Bay_Park,Floyd_Bennet_Field,Jamaica_Bay,Jacob_Riis_Park,Fort_Tilden,Greenbelt,The_Metropolitan_Museum_of_Art,statue_of_liberty,Empire_state_Building,American_Museum_of_Natual_History,Museum_of_Modern_Art,Times_Square,One_world_trade_cente,Grand_Centreal_Terminal,intrepid_sea_air,Fifth_Avenue,Brooklyn_Bridge,Wall_Street,Flatiron_Building,New_York_University,Broadway,China_Town,New_york_Public_Library,West_Point_Academy,Columbia_University,Madison_Square_Garden,madame_tussauds_new_york,National_September_11_Memorial_Museum,Manhattan_Skyline,United_Nations_Headquarters,SOHO,St_Patrick_Cathedral,High_Line_Park,Top_of_the_Rock,sub_dist_1,sub_dist_2,sub_dist_3,bus_dist_1,bus_dist_2,bus_dist_3,subway_station,new_price
1110195,-73.9535,40.68068,3,13,1,1,Brooklyn,Private room,2,1,1,1,Real Bed,1,44,95,0,1,0,1.7837,within a day,1,1,0,Bedford-Stuyvesant,80,700,1000,11.677,24.818,11.548,2.171,6.689,19.962,24.649,10.426,11.758,14.62,14.243,11.145,10.999,7.737,8.04,11.322,9.213,9.097,6.184,8.256,10.168,10.43,4.671,5.449,7.381,6.557,12.384,5.287,8.417,77.762,14.127,8.32,8.933,6.037,9.422,7.943,11.306,8.884,250.493,8.999,0.196,0.261,0.293,0.025,0.058,0.063,3,60
1110484,-73.95616,40.71852,1,0,1,14,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,1,32,99,1,0,0,0.9601,within a day,1,0.9,1,Williamsburg,175,1300,4000,7.472,20.807,10.004,6.002,3.729,16.128,21.226,14.362,15.391,18.284,18.295,13.117,6.787,8.132,4.175,7.139,5.109,5.11,4.849,4.196,6.374,6.224,3.712,4.652,3.783,3.667,8.197,3.441,4.437,73.553,9.913,4.576,5.038,4.815,5.317,3.772,7.145,4.789,246.289,4.932,0.148,0.701,0.752,0.581,0.584,0.625,1,175
1112070,-73.96144,40.66773,5,4,1,0,Brooklyn,Private room,2,1,1,1,Real Bed,1,125,90,0,1,0,0.8737,within a day,1,0.6,0,Crown Heights,95,,,13.063,26.375,12.943,0.742,7.64,21.541,26.232,9.547,11.135,13.931,13.191,10.049,12.408,7.407,9.24,12.676,10.514,10.332,6.661,9.544,11.292,11.823,5.26,5.838,8.501,7.497,13.74,6.052,9.661,79.199,15.546,9.463,10.126,6.493,10.721,9.307,12.639,10.183,251.943,10.281,0.345,0.431,0.534,0.237,0.324,0.365,2,90
1112407,-73.9512,40.80477,4,13,1,6,New York,Entire home/apt,5,1,1,3,Real Bed,2,34,94,1,0,0,1.6748,within an hour,3,0.91,0,Harlem,158,,,2.619,11.723,11.781,15.561,9.094,8.059,14.218,23.491,24.091,26.929,27.53,20.797,3.01,15.062,6.857,3.211,5.304,5.846,11.468,6.186,6.099,3.642,11.597,12.007,7.786,9.227,2.51,10.681,6.307,63.967,1.005,7.004,6.256,11.593,5.145,6.108,3.453,5.588,236.694,5.609,0.312,0.325,0.584,0.103,0.174,0.206,2,150
1113125,-73.99576,40.72068,8,1,1,19,New York,Entire home/apt,2,1,1,2,Real Bed,1,23,89,1,0,0,1.6704,a few days or more,0,0.33,0,Nolita,209,1100,4100,7.527,21.769,13.229,6.512,1.136,17.569,23.159,16.058,17.457,20.316,19.752,10.939,7.068,5.398,3.248,7.002,4.786,4.343,1.704,3.893,4.924,6.437,1.584,1.969,2.328,0.984,8.005,0.624,3.787,73.365,10.054,3.247,4.008,1.747,4.962,4.142,6.861,4.49,246.119,4.488,0.162,0.215,0.317,0.26,0.511,0.525,6,279
1114409,-73.97572,40.68545,11,9,1,5,Brooklyn,Entire home/apt,4,1,2,2,Real Bed,4,20,91,1,0,0,1.8669,within an hour,3,1,1,Fort Greene,150,1150,,11.097,24.806,12.875,2.271,5.364,20.157,25.186,11.852,13.385,16.205,15.492,9.674,10.489,5.82,7.093,10.666,8.456,8.205,4.4,7.482,9.073,9.88,2.959,3.608,6.301,5.218,11.724,3.745,7.55,77.237,13.621,7.269,7.964,4.239,8.659,7.352,10.599,8.127,249.995,8.202,0.148,0.167,0.188,0.266,0.268,0.277,6,150
1114493,-73.97745,40.688,11,12,1,6,Brooklyn,Private room,2,1,1,1,Real Bed,1,51,97,0,1,0,1.8669,within an hour,3,1,1,Fort Greene,70,,1600,10.824,24.582,12.874,2.581,5.048,19.961,25.034,12.169,13.692,16.515,15.811,9.688,10.223,5.66,6.796,10.386,8.171,7.91,4.099,7.198,8.764,9.611,2.646,3.317,5.996,4.902,11.443,3.426,7.258,76.956,13.351,6.964,7.664,3.941,8.373,7.085,10.314,7.843,249.714,7.914,0.201,0.258,0.362,0.102,0.207,0.352,8,70
1114788,-73.89461,40.77103,0,4,0,0,Astoria,Private room,2,1,1,1,Real Bed,1,6,100,0,1,0,0.6855,within a day,1,0.67,0,Ditmars / Steinway,73,585,1125,6.398,14.13,5.717,13.331,9.739,8.97,13.48,19.274,19.412,22.119,23.333,20.866,5.86,15.567,8.038,6.744,7.075,7.742,11.898,7.245,8.97,6.021,11.237,12.037,8.675,9.802,7.097,10.615,7.646,67.947,7.015,8.506,8.119,11.941,7.1,6.539,7.04,7.092,240.428,7.282,1.533,1.958,2.234,0.323,0.346,0.397,0,73
1115381,-73.98152,40.67771,1,1,1,5,Brooklyn,Private room,1,1.5,1,1,Real Bed,1,1,100,0,1,0,0.9893,N/A,0,0,0,Park Slope,85,500,1500,11.992,25.776,13.721,1.679,6.055,21.143,26.173,11.457,13.127,15.9,14.969,8.846,11.401,5.468,7.914,11.545,9.321,9.033,4.745,8.35,9.819,10.786,3.462,3.899,7.084,5.904,12.598,4.353,8.391,78.106,14.524,8.051,8.768,4.57,9.521,8.264,11.464,8.994,250.866,9.057,0.141,0.643,0.701,0.176,0.59,0.59,1,85
1117516,-73.93903,40.68798,0,6,1,0,Brooklyn,Entire home/apt,3,1,1,2,Real Bed,2,214,88,1,0,0,1.977,within an hour,3,1,0,Bedford-Stuyvesant,95,,,11.076,23.77,10.083,3.597,6.844,18.821,23.349,10.676,11.729,14.621,14.63,12.582,10.36,8.899,7.814,10.783,8.798,8.791,6.844,7.885,10.003,9.831,5.32,6.216,7.291,6.732,11.831,5.725,8.113,76.971,13.441,8.169,8.694,6.722,9.005,7.444,10.807,8.478,249.668,8.622,0.909,1.048,1.065,0.218,0.267,0.283,0,95
1121448,-73.9567,40.72541,1,0,1,18,Brooklyn,Private room,2,1,1,1,Real Bed,1,36,93,0,1,0,0.9601,within an hour,3,1,0,Greenpoint,50,470,1400,6.708,20.087,9.896,6.748,3.476,15.453,20.637,15.096,16.085,18.978,19.042,13.583,6.02,8.427,3.554,6.381,4.383,4.427,4.961,3.493,5.743,5.459,4.013,4.895,3.285,3.444,7.437,3.563,3.764,72.786,9.145,3.993,4.39,4.955,4.589,3.025,6.393,4.067,245.524,4.22,0.465,0.687,0.901,0.501,0.598,0.676,1,46
1121497,-73.93962,40.70974,1,6,0,2,Brooklyn,Private room,2,1.5,1,1,Real Bed,1,72,89,0,1,0,0.9672,within a day,1,0.59,0,Williamsburg,75,400,1500,8.72,21.408,8.971,5.533,5.399,16.526,21.27,12.991,13.878,16.768,16.986,13.672,7.99,9.135,5.812,8.461,6.586,6.677,6.215,5.733,8.003,7.483,4.87,5.848,5.477,5.326,9.495,4.851,6.02,74.551,11.045,6.24,6.65,6.147,6.789,5.193,8.509,6.281,247.249,6.446,0.223,0.259,0.654,0.254,0.384,0.407,2,60
1121502,-73.93906,40.68316,2,13,1,0,Brooklyn,Private room,3,1.5,1,3,Real Bed,3,64,87,0,1,0,1.7837,within a few hours,2,0.96,0,Bedford-Stuyvesant,60,,,11.599,24.297,10.4,3.246,7.226,19.338,23.825,10.174,11.276,14.164,14.115,12.38,10.886,8.921,8.281,11.299,9.297,9.273,7.077,8.376,10.463,10.353,5.547,6.407,7.73,7.109,12.349,6.023,8.594,77.507,13.971,8.623,9.165,6.945,9.505,7.952,11.319,8.976,250.204,9.116,0.391,0.82,1.005,0.074,0.111,0.142,1,60
1123737,-73.94345,40.83479,2,19,0,1,New York,Private room,2,1,4,1,Real Bed,2,19,98,0,1,0,0.9876,within a few hours,2,1,0,Washington Heights,45,280,1195,5.908,8.525,13.656,18.95,12.419,5.86,12.132,26.665,27.137,29.937,30.722,24.032,6.392,18.287,10.192,6.458,8.645,9.139,14.766,9.556,9.158,7.021,14.97,15.342,11.121,12.557,5.546,14.043,9.647,60.642,3.431,10.293,9.528,14.899,8.473,9.507,6.646,8.943,233.348,8.945,0.147,0.329,0.502,0.077,0.113,0.115,2,47
1123960,-73.94325,40.80815,2,15,1,6,New York,Private room,1,1,1,1,Real Bed,1,16,87,0,1,0,1.6748,within a day,1,0.9,0,Harlem,70,400,1300,3.319,11.086,11.505,16.014,9.73,7.304,13.452,23.738,24.265,27.084,27.789,21.464,3.625,15.736,7.493,3.921,5.943,6.514,12.115,6.792,6.835,4.253,12.186,12.63,8.419,9.86,3.271,11.283,6.941,63.604,1.627,7.669,6.931,12.235,5.795,6.651,4.178,6.214,236.31,6.251,0.194,0.652,0.707,0.15,0.163,0.174,1,70
1124012,-73.98305,40.72778,1,20,1,19,New York,Private room,2,1,1,1,Real Bed,1,242,89,0,1,0,1.1773,within an hour,3,1,0,East Village,125,827,2919,6.493,20.61,12.06,7.012,1.25,16.316,21.853,16.222,17.459,20.342,20.031,12.228,5.966,6.726,2.348,6.012,3.775,3.464,3.03,2.818,4.38,5.336,2.654,3.253,1.585,1.208,7.052,1.82,2.824,72.543,9.035,2.542,3.218,3.078,3.97,2.915,5.912,3.455,245.302,3.5,0.373,0.62,0.722,0.082,0.093,0.164,1,80
1124329,-73.98993,40.71928,6,13,1,18,New York,Entire home/apt,4,1,1,2,Real Bed,1,123,88,1,0,0,1.2624,within an hour,3,1,0,Lower East Side,140,,2400,7.542,21.708,12.771,6.214,1.427,17.424,22.944,15.671,17.031,19.898,19.399,11.132,7.041,5.688,3.306,7.04,4.805,4.424,2.086,3.872,5.144,6.41,1.551,2.172,2.428,1.288,8.065,0.737,3.823,73.504,10.081,3.386,4.124,2.094,4.992,4.02,6.92,4.494,246.262,4.517,0.17,0.236,0.341,0.258,0.272,0.297,5,108
1126432,-73.98817,40.66065,0,2,1,0,Brooklyn,Entire home/apt,3,1,1,2,Real Bed,2,13,94,1,0,0,0.7843,within a day,1,1,0,Greenwood Heights,120,,2300,13.938,27.753,15.221,1.646,7.841,23.104,28.068,10.466,12.383,15.027,13.684,7.667,13.36,5.721,9.806,13.479,11.247,10.927,6.189,10.281,11.63,12.741,5.152,5.336,8.948,7.689,14.526,6.1,10.299,80.016,16.475,9.907,10.643,6.008,11.444,10.225,13.387,10.923,252.775,10.976,0.662,0.733,0.837,0.211,0.405,0.54,0,120
1126492,-73.9749,40.68769,11,6,1,5,Brooklyn,Private room,2,1,1,1,Real Bed,1,4,100,0,1,0,1.8669,within a day,1,1,0,Fort Greene,99,325,1300,10.845,24.548,12.698,2.502,5.155,19.902,24.941,12.02,13.521,16.35,15.684,9.856,10.234,5.876,6.855,10.416,8.209,7.965,4.282,7.235,8.848,9.626,2.812,3.511,6.07,5.011,11.475,3.563,7.307,76.987,13.367,7.038,7.728,4.126,8.412,7.098,10.351,7.879,249.744,7.956,0.075,0.193,0.396,0.281,0.296,0.318,5,75
1126944,-73.96976,40.64024,0,1,1,0,Brooklyn,Entire home/apt,8,3.5,4,6,Real Bed,1,1,80,1,0,0,0.3867,N/A,0,0,0,Kensington,300,,,16.107,29.511,15.512,2.813,10.337,24.661,29.254,7.82,9.87,12.411,10.936,8.988,15.474,8.337,12.145,15.695,13.498,13.257,8.879,12.524,14.095,14.877,7.721,8.021,11.342,10.187,16.756,8.632,12.601,82.258,18.612,12.311,13.014,8.699,13.703,12.349,15.638,13.168,255.011,13.248,0.501,0.613,0.821,0.176,0.657,0.699,0,325
1127040,-73.98659,40.66842,3,5,1,2,Brooklyn,Private room,1,1.5,1,1,Futon,1,0,0,0,1,0,0.9893,within a day,1,0.5,0,Park Slope,40,300,1200,13.065,26.891,14.626,1.456,6.998,22.261,27.271,10.968,12.785,15.489,14.317,8.051,12.485,5.409,8.94,12.606,10.376,10.061,5.438,9.408,10.784,11.867,4.325,4.581,8.087,6.846,13.654,5.263,9.43,79.149,15.601,9.048,9.781,5.259,10.573,9.351,12.517,10.051,251.908,10.106,0.306,0.339,0.581,0.061,0.073,0.111,2,40
1127140,-73.94621,40.82865,5,16,0,2,New York,Private room,1,1,1,1,Real Bed,1,60,96,0,1,0,0.9558,within an hour,3,1,1,Hamilton Heights,47,390,,5.188,9.221,13.288,18.246,11.698,6.313,12.603,26.027,26.531,29.342,30.08,23.32,5.672,17.575,9.471,5.739,7.924,8.42,14.047,8.835,8.457,6.301,14.249,14.622,10.4,11.836,4.836,13.322,8.926,61.319,2.722,9.574,8.81,14.18,7.752,8.791,5.93,8.222,234.033,8.225,0.42,0.446,0.462,0.179,0.2,0.255,3,47
1128681,-73.98833,40.71446,4,20,1,15,New York,Private room,1,1,1,1,Real Bed,1,28,94,0,1,0,1.2624,within a day,1,1,0,Lower East Side,115,,,8.033,22.147,12.747,5.661,1.971,17.805,23.259,15.141,16.526,19.387,18.857,10.824,7.512,5.507,3.828,7.543,5.305,4.948,2.105,4.358,5.695,6.882,1.163,1.967,2.966,1.828,8.575,0.713,4.334,74.035,10.575,3.929,4.659,2.066,5.496,4.447,7.431,4.989,246.794,5.023,0.176,0.435,0.462,0.159,0.189,0.216,3,112
1130138,-73.94582,40.82101,4,17,0,4,New York,Entire home/apt,2,1,1,1,Real Bed,2,78,96,1,0,0,1.466,within a day,1,1,1,Hamilton Heights,110,700,2200,4.419,9.926,12.646,17.405,10.926,6.659,12.932,25.184,25.701,28.517,29.235,22.589,4.865,16.847,8.693,4.988,7.141,7.659,13.288,8.038,7.777,5.497,13.452,13.845,9.623,11.062,4.139,12.531,8.145,62.169,2.057,8.816,8.058,13.417,6.975,7.969,5.198,7.432,234.882,7.444,0.379,0.441,0.67,0.042,0.116,0.206,2,110
1130680,-73.91261,40.68767,1,2,0,0,Brooklyn,Entire home/apt,3,1,1,2,Real Bed,2,301,95,1,0,0,0.9855,within an hour,3,1,1,Bushwick,100,875,3000,11.805,23.488,8.375,5.411,8.603,18.363,22.42,10.102,10.715,13.586,14.164,14.646,11.05,11.127,9.159,11.614,9.87,10.004,8.936,9.052,11.348,10.601,7.434,8.364,8.806,8.512,12.613,7.721,9.355,77.093,13.977,9.586,9.992,8.827,10.068,8.464,11.695,9.576,249.693,9.751,0.363,0.561,0.732,0.454,0.494,0.504,1,100
1130855,-73.96399,40.67673,0,6,1,2,Brooklyn,Private room,2,1,1,1,Real Bed,1,79,98,0,1,0,0.9147,within a few hours,2,0.97,1,Barnum,90,,,12.055,25.459,12.526,1.336,6.639,20.674,25.475,10.496,12.001,14.826,14.187,10.161,11.407,6.935,8.217,11.662,9.494,9.309,5.785,8.524,10.273,10.817,4.335,4.989,7.48,6.498,12.726,5.084,8.638,78.198,14.546,8.442,9.103,5.624,9.701,8.297,11.621,9.164,250.946,9.259,0.528,0.579,0.618,0.045,0.217,0.226,0,57
1131422,-73.94082,40.68312,2,14,1,0,Brooklyn,Private room,1,1,1,1,Real Bed,1,65,92,0,1,0,1.7837,within a few hours,2,0.96,0,Bedford-Stuyvesant,40,,,11.572,24.329,10.521,3.127,7.129,19.382,23.898,10.224,11.352,14.239,14.153,12.239,10.863,8.774,8.216,11.266,9.25,9.216,6.948,8.324,10.394,10.326,5.419,6.273,7.653,7.01,12.318,5.906,8.537,77.508,13.955,8.552,9.102,6.815,9.459,7.913,11.282,8.928,250.21,9.065,0.356,0.863,0.948,0.045,0.221,0.244,1,40
1131804,-73.94279,40.80745,2,13,1,6,New York,Entire home/apt,3,1,2,2,Real Bed,2,19,98,1,0,0,1.6748,within a few hours,2,0.9,1,Harlem,140,,3900,3.284,11.139,11.424,15.943,9.68,7.325,13.462,23.655,24.179,26.999,27.706,21.418,3.575,15.692,7.443,3.887,5.895,6.47,12.066,6.738,6.808,4.202,12.128,12.577,8.368,9.809,3.258,11.227,6.891,63.683,1.665,7.624,6.888,12.186,5.748,6.589,4.148,6.163,236.387,6.202,0.23,0.572,0.773,0.096,0.141,0.161,1,133
1132201,-73.97321,40.68034,4,5,1,5,Brooklyn,Private room,2,1,1,1,Real Bed,2,8,93,0,1,0,0.9893,N/A,0,0,0,Prospect Heights,130,700,,11.655,25.286,12.969,1.672,5.97,20.592,25.544,11.265,12.828,15.638,14.89,9.605,11.037,6.097,7.684,11.233,9.031,8.793,4.954,8.056,9.675,10.432,3.542,4.143,6.899,5.824,12.293,4.346,8.134,77.802,14.172,7.867,8.558,4.789,9.235,7.903,11.171,8.701,250.558,8.78,0.168,0.373,0.553,0.278,0.337,0.363,2,60
1132907,-74.00136,40.72855,8,8,1,19,New York,Entire home/apt,2,1,1,1,Real Bed,1,26,92,1,0,0,2.282,N/A,0,0,0,Greenwich Village,200,,,6.877,21.192,13.587,7.497,0.423,17.14,22.858,17.05,18.436,21.299,20.745,11.369,6.49,5.688,2.623,6.323,4.171,3.641,2.001,3.374,4.031,5.866,2.479,2.585,1.707,0.364,7.286,1.543,3.174,72.511,9.371,2.492,3.262,2.123,4.325,3.796,6.151,3.906,245.258,3.863,0.327,0.339,0.427,0.102,0.109,0.223,3,200
