id,daily,weekly,monthly
530632,275,,
531091,109,,
531208,450,"1,200.00","3,800.00"
531258,165,"1,200.00","3,200.00"
531455,80,,
532288,295,,
532749,280,"1,850.00","6,900.00"
533168,300,"1,950.00",
533506,99,,"2,850.00"
533625,175,830,
533927,225,,"6,000.00"
534897,230,"1,550.00",
535095,90,,
535352,102,,"1,950.00"
536578,59,,
538344,195,,
538590,150,,
539160,170,"1,232.00","4,100.00"
539350,217,"1,300.00","3,400.00"
540057,185,"1,300.00",
540489,58,490,"1,800.00"
541725,189,,
542054,88,,"2,850.00"
542203,195,,"4,500.00"
543792,110,690,"2,070.00"
544039,120,,
544131,79,734,
544331,110,930,"3,000.00"
545261,200,800,"2,000.00"
545651,69,,"1,350.00"
546383,55,,
546504,135,"1,500.00",
546573,500,,
547830,90,550,
548133,135,,
548184,199,,
549873,90,630,"2,500.00"
550288,160,"1,200.00",
550653,65,450,"1,200.00"
550777,210,,
550858,399,,
552141,300,,
552519,185,"1,225.00","4,150.00"
552639,220,"1,400.00",
553516,121,,
553565,96,,"2,700.00"
553862,152,,
554165,250,,
557487,104,850,
559511,120,,"3,000.00"
560078,295,"1,400.00","5,000.00"
560406,90,"1,120.00",
563442,197,"1,700.00","4,800.00"
563496,145,,
564049,90,615,
564184,125,890,
564447,190,,"3,500.00"
564751,76,363,"1,281.00"
565814,50,300,700
566712,107,,
566911,80,550,"2,000.00"
567195,150,"1,000.00",
568661,110,800,"2,500.00"
568684,115,750,"2,400.00"
568743,151,"1,500.00","6,000.00"
570218,130,800,"3,100.00"
570750,180,"1,099.00",
571564,95,400,"1,460.00"
573612,79,550,"1,850.00"
573671,60,,"1,300.00"
573795,133,999,"3,300.00"
573870,120,"1,000.00","3,400.00"
575061,120,,
576227,700,650,"1,800.00"
576426,165,,
576916,165,"1,000.00","3,000.00"
577324,54,387,"1,400.00"
577703,100,"1,300.00","4,200.00"
577824,80,,
578267,98,623,"2,250.00"
578941,159,"1,050.00","4,000.00"
580323,75,650,"1,600.00"
581180,155,,"2,400.00"
581542,92,850,"1,320.00"
582272,75,550,"1,350.00"
582372,69,420,"1,200.00"
583337,115,,
583352,120,840,"2,950.00"
584122,120,,
585369,215,,
585491,195,"1,250.00",
585937,175,950,"3,710.00"
586847,80,,"1,450.00"
587519,48,,
587554,200,"1,300.00","3,050.00"
587641,275,,"3,700.00"
587698,72,425,"1,575.00"
587740,199,"1,349.00","4,900.00"
590903,75,,"2,100.00"
591135,119,,
591565,229,"1,100.00","4,300.00"
591710,175,"1,000.00","3,200.00"
592785,140,950,"2,750.00"
592831,54,385,"1,300.00"
592853,75,,"2,250.00"
593000,110,,
593292,165,950,"3,450.00"
593320,55,,
594020,55,,"1,250.00"
594036,300,,
594640,275,,"10,000.00"
594732,329,"1,675.00","5,585.00"
595321,77,675,"2,450.00"
596448,129,800,"2,900.00"
597544,100,630,"1,000.00"
597624,120,950,"2,800.00"
598612,500,"3,300.00","10,000.00"
599595,149,,
599847,149,850,
600286,180,"1,400.00","5,000.00"
600775,100,600,"1,300.00"
600877,180,"1,200.00","4,000.00"
602070,130,650,"2,500.00"
602142,260,,"3,925.00"
602250,55,525,"1,700.00"
602453,65,,
602888,200,"1,200.00","3,000.00"
606269,249,999,"2,400.00"
607735,300,"2,000.00","5,000.00"
607781,120,800,"3,000.00"
607891,120,770,
609213,125,,
609559,99,,"1,499.00"
609983,115,585,
610596,198,,
611009,199,,
611408,45,315,"1,260.00"
612936,125,875,"3,750.00"
613528,80,700,
613556,130,"1,168.00","4,800.00"
613818,35,315,
614269,90,600,"1,800.00"
616585,250,,
618836,115,700,"2,400.00"
618916,200,"1,300.00","5,000.00"
619122,64,650,"2,300.00"
619471,65,550,"1,500.00"
620214,175,,
622410,85,,
623423,150,"1,200.00","4,000.00"
624222,136,,
625197,400,"1,575.00",
625365,125,820,
627949,180,,
628078,105,,"2,700.00"
628227,148,,
629315,120,700,"2,200.00"
629770,99,693,
629774,175,,
629855,85,700,"2,600.00"
629949,80,,
630034,119,,
633276,89,735,"2,836.00"
633950,195,,"5,250.00"
634353,"1,000.00",,"7,500.00"
635114,225,,"5,475.00"
635282,165,"1,365.00","4,650.00"
635662,60,,
636391,165,"1,000.00","3,213.00"
637228,80,550,"1,500.00"
637504,52,,
637716,160,,
638894,110,770,
638898,60,,
639199,299,,
639781,200,,
640589,700,,
640691,120,775,
640990,65,,
641768,263,"1,998.00","6,500.00"
642682,120,"1,000.00","3,000.00"
643591,150,,"4,500.00"
643948,60,,
644464,350,,
644575,75,473,"1,242.00"
644833,410,"2,380.00",
644869,79,550,"1,800.00"
645075,140,"1,050.00","3,500.00"
645693,61,,"1,800.00"
645922,100,,
645942,250,,"5,900.00"
646391,45,300,700
646458,73,600,"1,300.00"
647413,150,705,
647520,274,,"7,000.00"
647580,150,,
648047,65,385,"1,350.00"
648246,195,,
649561,135,"1,150.00","4,500.00"
649903,90,,"1,950.00"
651375,595,"4,130.00",
651475,109,,
651648,200,"1,000.00",
652371,90,750,"3,000.00"
652466,100,750,"3,000.00"
652515,85,800,"3,200.00"
652648,87,750,"3,000.00"
652691,95,800,"3,200.00"
654005,349,"2,700.00","8,421.00"
654232,99,,
654612,160,,
655230,150,775,"2,500.00"
655472,60,,"1,500.00"
655783,285,"1,895.00","6,595.00"
656281,72,530,"1,550.00"
657005,150,750,"2,700.00"
657198,200,900,
657217,79,,
657727,197,"1,150.00","3,000.00"
658008,75,,
658366,127,905,"3,100.00"
658515,110,525,"1,400.00"
658932,69,495,"1,500.00"
659880,100,800,"2,000.00"
659952,99,,
660016,139,900,"2,900.00"
660036,113,949,"3,499.00"
661814,250,"1,500.00",
663608,295,"2,500.00","9,500.00"
664047,"2,000.00",,"15,000.00"
665394,220,,
666220,75,,
666315,100,,
666613,199,"1,650.00","5,000.00"
667375,200,,
667549,140,,
668400,50,320,"1,200.00"
668691,45,250,900
669831,108,,"3,000.00"
670767,42,225,800
671496,70,400,"1,600.00"
671633,141,,
672724,355,"2,450.00",
673248,80,,
673760,250,241,759
674692,75,500,"1,400.00"
675793,88,,
676257,65,450,
676295,58,,
679633,75,525,"1,500.00"
679769,100,550,
680104,167,"1,220.00","4,053.00"
680225,65,450,"1,200.00"
680998,125,"1,000.00","2,650.00"
681518,95,,
681805,54,360,990
682122,89,560,"2,300.00"
682155,92,700,"1,700.00"
683084,199,990,"2,900.00"
683681,179,800,"2,900.00"
683743,65,380,"1,000.00"
683821,55,825,
684808,129,,"4,500.00"
684991,134,,"4,260.00"
685435,35,,950
688652,249,"2,100.00","5,500.00"
689329,62,,
689900,119,,
690349,179,"1,150.00",
690516,220,,
690553,198,,
690603,155,,
690675,199,"1,350.00","4,100.00"
690849,95,,
690934,550,"3,200.00","12,000.00"
690960,60,,
692137,380,,
692567,84,,
693597,165,"1,100.00","4,000.00"
695216,134,750,"1,950.00"
695297,68,525,"2,200.00"
695465,73,,"2,190.00"
696593,150,900,
697499,100,,
697923,75,500,
698094,120,,"2,800.00"
698132,85,,
698162,55,,
698298,95,600,"2,000.00"
698514,250,,"5,500.00"
698882,69,,
699348,78,,
699472,220,,
700530,230,900,
700916,150,"1,050.00","2,800.00"
701227,80,490,
702213,150,,"1,200.00"
702440,150,980,"3,300.00"
702551,900,"1,700.00",
703745,130,,"3,100.00"
703971,70,,"1,350.00"
704838,120,840,"3,200.00"
705749,75,411,"1,295.00"
705997,100,,"2,000.00"
706347,69,,
707396,330,,
707736,299,"1,999.00","6,999.00"
708374,100,,
708637,68,559,"1,299.00"
710015,103,750,
710243,175,,
710283,330,,"4,100.00"
710284,425,"2,700.00",
711635,240,"1,365.00","5,460.00"
712136,75,500,"1,295.00"
712260,210,,
713538,175,,
713891,85,,"1,800.00"
714028,120,693,"2,800.00"
714049,120,840,"3,200.00"
714075,75,,"1,476.00"
714939,495,,
715102,65,355,"1,300.00"
715270,39,,
716169,93,660,"1,900.00"
718761,146,760,"2,150.00"
719329,120,,
719914,79,,"1,400.00"
720274,100,,
720394,120,800,"3,000.00"
721719,150,900,"2,800.00"
721762,144,,
722264,60,250,850
722451,350,"2,000.00",
722464,85,,
723507,195,,
723523,200,"1,450.00","5,000.00"
723560,169,"1,199.00","4,499.00"
723709,95,,
725270,375,,
725509,168,,
726422,50,,"2,900.00"
726465,129,,
726692,245,,
727512,199,,
727547,199,,
727835,99,800,"2,800.00"
727964,160,,"3,000.00"
728409,65,,
728493,70,,
728498,80,,
728764,100,925,"3,700.00"
729306,70,490,
729841,200,"2,000.00","3,600.00"
730480,66,,
731293,200,"1,600.00","6,000.00"
731300,95,,
731316,140,,
732624,65,420,
732700,150,950,"3,000.00"
734749,155,,
735677,160,,
735890,120,,
736187,52,415,"1,288.00"
738588,625,"3,800.00",
739239,171,,"5,150.00"
739242,185,,"4,950.00"
740823,50,350,"1,200.00"
740947,120,"1,000.00","3,700.00"
741154,210,"1,500.00","6,300.00"
741354,73,,
741783,350,"2,500.00","9,000.00"
741806,97,650,"1,850.00"
742026,199,"1,393.00","3,790.00"
742779,125,"1,000.00",
742795,100,,
744078,39,230,750
744220,125,"1,470.00",
744228,150,"1,050.00","3,500.00"
745037,170,"1,150.00","3,300.00"
746088,199,"1,500.00","4,400.00"
746983,80,,
746996,125,,
747029,155,950,"2,400.00"
747159,120,750,
747344,220,,
747419,90,,
747538,61,455,"1,820.00"
747605,179,,"3,500.00"
748656,108,660,"2,300.00"
749108,575,,
749455,99,675,
749896,175,,
749965,110,675,
751851,250,,
752202,100,600,
752289,200,,
752366,89,,
752616,400,,
752783,149,,
753399,500,,
753622,95,700,
753687,125,800,"2,800.00"
753983,80,"1,000.00","3,000.00"
753991,105,710,"2,750.00"
754353,39,,"1,550.00"
755528,49,,
755684,187,,"2,400.00"
755703,55,,
756655,250,,
756892,125,,
756928,100,,
757007,175,,
757187,50,650,950
758782,133,"1,190.00","4,760.00"
760303,155,,
761606,160,700,"2,000.00"
761835,80,560,"2,000.00"
762015,103,,
762145,600,"2,000.00","6,500.00"
763600,75,,
764052,390,,
764753,82,,"2,800.00"
765203,52,220,750
765315,115,,
765563,299,"1,995.00","6,495.00"
765569,175,,
766542,100,,"2,200.00"
766814,95,650,"1,200.00"
766964,55,,
767562,45,250,850
767761,165,,
767967,105,"1,000.00",
767983,200,"1,000.00",
769175,65,,
769279,100,800,"1,750.00"
769448,312,"2,499.00","8,295.00"
770514,195,,
770893,100,"1,375.00","3,500.00"
770960,155,,
771436,250,,
772362,165,,
772679,120,520,"2,300.00"
773041,38,,
773497,200,"1,500.00",
773844,90,615,"2,000.00"
773993,85,550,
774791,55,399,999
774899,350,"2,400.00","9,800.00"
775280,280,"2,300.00","5,500.00"
775326,69,488,"1,838.00"
776257,230,"1,300.00","4,200.00"
777297,200,,
777327,150,,
778381,75,450,"2,000.00"
778495,120,,
779561,140,,
779838,200,,
780858,145,"1,000.00","2,200.00"
781486,60,400,
782063,119,,
782554,189,"1,600.00","5,000.00"
783202,190,,
783341,69,,"1,650.00"
783964,70,,"1,650.00"
784088,155,800,"2,400.00"
784124,149,"1,000.00","3,500.00"
784169,140,850,"3,200.00"
784170,100,650,"1,600.00"
785166,220,,"4,200.00"
785508,85,,
785978,135,850,"3,000.00"
786053,45,,
786685,225,,
786727,100,600,
786843,145,,
786955,210,,
788005,195,,"3,000.00"
788035,95,950,"2,300.00"
789476,95,,
789559,295,"1,750.00","4,100.00"
789686,80,600,
790767,250,"1,500.00","4,000.00"
791452,60,,
792142,150,,
792835,159,,
793590,225,,
793951,78,460,"1,645.00"
794156,210,,"5,995.00"
794245,60,485,"1,300.00"
794281,220,,
794425,199,,
794427,225,"1,180.00","3,850.00"
794472,350,,
794496,65,,"1,850.00"
794535,225,"1,450.00","4,500.00"
794567,82,495,"1,700.00"
795641,60,460,
795680,105,800,"2,500.00"
796232,115,850,
796370,150,,
796490,65,,"2,500.00"
796523,150,,
797696,101,700,"1,500.00"
797972,130,,
798008,165,,
798128,175,"1,100.00",
798429,115,750,
799319,128,950,"3,500.00"
799484,116,"1,050.00","4,200.00"
799829,192,,
799900,150,,
799924,163,"1,000.00","3,000.00"
799945,40,350,925
800051,200,780,"2,800.00"
801281,158,,"3,600.00"
802498,85,600,"1,950.00"
802677,173,"1,200.00",
803237,250,"1,700.00","5,200.00"
803778,465,,
804194,275,"1,250.00","4,500.00"
804246,195,"1,200.00","4,800.00"
804388,63,400,"1,500.00"
804815,36,290,975
804911,130,700,
805028,200,"1,000.00","3,500.00"
805218,85,450,"1,325.00"
805793,150,"1,000.00",
806038,45,299,"1,215.00"
806040,45,299,"1,215.00"
807535,79,650,"1,600.00"
807882,149,,
808313,200,"1,000.00","3,000.00"
808476,85,550,"1,300.00"
808618,60,,
808705,139,,"3,950.00"
808774,160,"1,000.00","3,400.00"
808851,95,,
810346,80,500,"2,000.00"
810681,250,"1,200.00",
811198,349,"2,500.00",
811238,165,,
811299,119,,
811347,240,,
811450,79,600,"1,900.00"
812467,49,450,"1,150.00"
812671,190,980,"3,100.00"
812938,99,,
813225,68,325,"1,250.00"
813554,185,"1,100.00","3,700.00"
813793,225,"1,700.00","4,500.00"
814327,81,580,"1,759.00"
814616,199,"1,300.00",
814911,55,900,"2,200.00"
815045,340,"2,250.00",
815465,135,950,
816637,85,,"2,000.00"
816673,65,500,"1,800.00"
816888,100,600,"2,000.00"
817113,109,620,"1,800.00"
818084,295,"1,865.00","6,300.00"
818314,35,320,"1,050.00"
818325,148,"1,025.00",
818337,57,450,"1,500.00"
818451,150,,
818481,60,525,"1,300.00"
818518,60,525,"1,300.00"
819206,45,400,"1,100.00"
819228,60,525,"1,300.00"
819419,125,,
819893,60,490,"1,250.00"
819956,75,,
820218,121,,
820710,89,550,"2,000.00"
820801,300,,
820946,110,600,
821135,170,"1,450.00",
822016,90,550,"1,950.00"
823520,179,"1,185.00",
823618,80,650,"1,365.00"
823631,65,550,"1,275.00"
823880,69,,
824163,60,425,"1,200.00"
824421,70,470,"1,700.00"
825193,155,950,"3,000.00"
825486,135,,
825545,120,585,"2,250.00"
825550,135,700,"2,400.00"
826307,47,350,"1,000.00"
826388,69,,
826603,100,,
826685,51,,
826690,"4,000.00",994,
826764,65,"1,029.00","2,700.00"
827719,60,465,
828130,70,,
828553,130,,
828796,200,,
829083,150,,
829935,130,800,"2,550.00"
830840,68,,
830949,79,,
831911,149,,
832157,120,,
832596,250,,
832772,175,,
834088,55,400,"1,500.00"
834190,99,,
834968,500,"2,700.00",
836578,240,,"5,500.00"
836720,400,"2,625.00","9,900.00"
837256,280,"1,800.00",
837282,235,,
837430,130,,
837503,96,,
837958,63,560,"2,240.00"
838070,150,,"2,700.00"
838586,200,"1,800.00","6,000.00"
838974,90,600,
839058,269,,
839539,80,700,"1,990.00"
840103,80,500,"1,350.00"
840594,400,,
840667,349,,
840731,495,,
840794,85,,
841075,85,,
841211,999,"2,000.00","8,000.00"
841292,109,,
841484,175,"1,300.00","4,500.00"
842167,150,"1,650.00",
842176,80,650,
842494,150,"1,050.00",
842973,175,,
843003,107,,"4,200.00"
843036,80,600,"2,200.00"
843491,80,450,"1,500.00"
843499,75,600,"1,500.00"
843524,800,,
844319,130,800,"3,000.00"
845362,250,"1,500.00",
845417,260,,
845517,36,"1,100.00",
846190,140,850,"3,250.00"
846275,145,,
846457,120,770,
846470,75,650,"1,400.00"
846549,60,400,"1,300.00"
846799,69,400,"1,300.00"
846829,95,"1,420.00",
846854,560,"4,800.00","17,000.00"
846871,131,,
847591,120,720,"2,100.00"
848087,100,590,"1,500.00"
848170,100,700,
848174,190,,
848220,160,,
848707,60,390,"1,100.00"
848718,75,515,
848722,45,450,"1,500.00"
849409,120,,
849567,80,,
849603,100,,"2,000.00"
849703,250,"1,500.00","5,000.00"
850097,235,,
850148,85,,
850198,195,"1,400.00","4,200.00"
850338,140,,
850435,55,350,
850517,289,,
850712,120,800,"2,000.00"
850943,149,,"2,300.00"
851130,100,,
851784,99,700,"2,499.00"
852118,150,950,"3,000.00"
852632,44,,
852949,195,"1,200.00","3,200.00"
853900,95,700,"2,800.00"
854253,60,400,"1,500.00"
854521,62,,"2,205.00"
855206,99,850,"2,700.00"
855462,95,,"1,900.00"
855549,88,500,"1,750.00"
855919,125,775,
856304,74,600,"1,300.00"
856440,176,949,"3,499.00"
856918,62,700,"1,500.00"
857696,51,550,"1,500.00"
857810,249,"1,250.00","3,875.00"
858223,200,490,"2,170.00"
858695,30,,
859023,240,,
859596,100,750,"2,100.00"
860163,125,,
860401,149,"1,100.00",
860827,170,,
862890,150,,
864790,125,,"2,650.00"
864981,68,450,"1,300.00"
865355,90,475,"1,375.00"
866890,65,239,925
867020,50,,850
867721,65,428,"1,512.00"
867749,200,"1,300.00",
867769,65,405,"1,428.00"
868548,58,460,"1,500.00"
869522,65,400,
870119,195,,
871076,115,750,"3,000.00"
872035,100,,
872210,200,800,"2,000.00"
873465,115,650,"2,800.00"
873701,140,899,"2,800.00"
874683,62,550,"2,000.00"
874706,95,750,
875111,100,650,"2,500.00"
875567,113,,
876355,108,840,"3,500.00"
876565,62,405,"1,428.00"
877135,95,,
878142,200,"1,000.00","4,000.00"
880424,60,290,"1,180.00"
882209,80,,
882258,100,,
882559,110,,
883209,50,250,750
883306,79,500,"1,700.00"
883423,140,,"3,250.00"
883517,339,,
886808,55,,
886833,81,,
887129,191,"1,800.00","4,000.00"
887292,139,895,"2,750.00"
887355,500,,
888583,120,800,"2,450.00"
888905,60,525,"1,100.00"
890794,70,350,"1,200.00"
890839,295,"1,850.00",
890855,100,,
891117,49,,
892463,150,"1,000.00","3,500.00"
892704,120,825,"3,000.00"
893413,"2,500.00",,"45,000.00"
893853,175,"1,300.00","5,000.00"
894015,107,950,"3,000.00"
894063,98,,"2,100.00"
894093,47,,
895368,100,800,"2,200.00"
895386,170,,
898669,150,,
898861,63,440,
900383,110,,
900503,275,,"4,200.00"
903906,329,,
903972,49,,
904060,165,,
905425,160,,
905947,38,350,"1,100.00"
906038,170,"1,190.00","4,000.00"
906058,105,,
907966,50,470,"1,400.00"
908046,100,,
908923,100,800,
910976,160,459,
911092,145,"1,100.00","2,900.00"
912376,51,,
915020,150,"1,050.00","4,000.00"
916311,185,520,
917058,225,"1,300.00",
918049,260,,"4,449.00"
918426,70,450,
919491,70,600,"2,000.00"
919830,125,,
919978,399,,
920930,145,800,"2,000.00"
921441,75,,
921585,280,"2,000.00","4,500.00"
921624,220,"1,500.00",
921862,190,"1,120.00","5,700.00"
923566,200,,
923979,77,420,"1,500.00"
924600,35,250,890
924658,30,205,720
925075,140,,
925240,295,,
925730,160,"1,015.00","2,550.00"
926337,349,700,"2,400.00"
927408,98,898,"2,198.00"
927597,76,,
927987,230,"1,300.00","4,500.00"
929032,60,,
931352,40,350,725
931642,118,,"1,900.00"
932277,125,800,"2,800.00"
933129,195,880,"3,300.00"
933861,85,,
936218,55,275,975
937678,155,"1,550.00","3,450.00"
938022,99,,
939657,130,"1,050.00","2,800.00"
940115,75,378,"1,500.00"
940116,53,450,"1,300.00"
941179,150,"1,500.00","5,750.00"
941642,179,"1,150.00","4,000.00"
944040,135,650,"1,750.00"
944049,200,,
944183,200,,
944755,100,600,"2,300.00"
944840,134,700,"2,380.00"
945297,100,,
947810,50,400,"1,500.00"
947963,50,,"1,500.00"
949713,400,"2,000.00","5,000.00"
951365,115,700,"1,500.00"
951944,235,,"5,800.00"
953275,125,850,
953951,250,"2,100.00","7,499.00"
955153,700,,"15,000.00"
955542,83,,
956412,189,,
957002,100,600,"2,800.00"
957642,49,,
958444,84,520,"1,700.00"
959349,165,"1,400.00",
959478,87,,
959871,120,800,"2,000.00"
962045,62,,
964379,130,,"4,500.00"
966104,75,650,"1,550.00"
968848,64,450,"1,700.00"
971158,100,,
971247,190,,
972426,98,680,"1,540.00"
973128,150,"1,050.00","3,000.00"
973535,99,525,"2,200.00"
973653,100,800,"2,200.00"
975229,159,"1,386.00","4,893.00"
975250,70,450,"1,300.00"
975965,91,550,"1,900.00"
975990,325,,
976167,149,950,"3,400.00"
976242,200,,
977870,169,975,
978062,249,,
978386,85,,
978615,81,,
980098,199,,
981410,170,,
981494,100,,
982038,130,800,"2,700.00"
983625,135,,
984721,65,434,"1,850.00"
985338,100,,"2,800.00"
986727,165,,
987329,78,,
987616,350,,"6,000.00"
989976,160,"1,100.00","4,500.00"
990130,225,,
990367,170,,
990529,349,"1,125.00","4,500.00"
992508,65,580,"1,300.00"
992598,350,,"7,800.00"
992891,119,708,
992977,100,,"3,000.00"
993040,97,613,"2,163.00"
993514,191,,"5,200.00"
993575,187,,"5,250.00"
993576,172,,"4,975.00"
995169,950,,
995187,275,"1,700.00","5,700.00"
995215,99,,"4,100.00"
995367,334,,
995469,60,500,"1,800.00"
997404,145,845,"3,500.00"
998423,75,,
999248,575,,
999977,285,,
999984,300,,
1000788,120,,"3,050.00"
1001147,50,315,"1,150.00"
1001447,56,,
1002469,191,,
1003530,135,,
1003754,195,875,"3,300.00"
1005416,75,535,
1005763,99,,
1009883,350,,
1009973,50,500,"1,400.00"
1010785,130,"1,150.00","2,900.00"
1011449,225,,
1013648,225,,
1016004,38,310,
1016105,200,"1,800.00",
1016352,550,,
1016819,235,"1,500.00","5,000.00"
1018181,75,,
1018529,249,"2,400.00",
1019360,120,820,
1021005,50,325,"1,200.00"
1021491,85,350,"1,200.00"
1021957,78,,"1,800.00"
1022204,110,,
1023529,52,,
1024113,63,602,"1,638.00"
1024135,105,"1,089.00","3,500.00"
1025001,75,,
1025786,69,700,"1,500.00"
1025847,165,"1,400.00","3,450.00"
1026565,125,,
1026683,85,500,"1,500.00"
1027808,499,,
1028263,60,400,"1,400.00"
1029482,95,,
1029808,105,,
1030254,55,250,900
1030392,289,"1,990.00","4,900.00"
1030780,70,500,"1,700.00"
1032127,275,"1,675.00","3,550.00"
1032610,130,800,
1032611,125,700,
1034911,150,700,
1036498,46,,"1,800.00"
1036734,100,"1,015.00","4,200.00"
1037016,90,,
1039215,90,,
1039435,220,700,"2,400.00"
1039983,"1,000.00",,
1039984,130,,"2,900.00"
1040156,499,,
1041996,45,,
1042416,70,,
1042806,59,,
1043046,160,"1,100.00","3,500.00"
1044502,195,,
1044731,96,524,"1,850.00"
1045491,75,,"1,500.00"
1045897,195,,
1046443,200,,
1048190,139,"1,050.00","3,400.00"
1049224,190,,"4,500.00"
1051575,95,,
1053523,350,"3,500.00",
1054006,80,600,"1,525.00"
1054201,120,700,"2,500.00"
1055029,42,,
1056119,116,650,"2,500.00"
1056185,60,420,"1,500.00"
1056256,"1,395.00",,
1056445,425,,
1056804,225,,"5,500.00"
1057022,159,800,"3,000.00"
1059531,221,"1,500.00","2,600.00"
1059891,150,875,"2,500.00"
1060019,199,,"5,450.00"
1061337,70,299,999
1063020,110,,
1063554,60,400,"1,100.00"
1065138,50,,
1066769,120,755,"3,250.00"
1067251,395,,
1068505,60,300,"1,000.00"
1069266,145,,
1069287,83,615,"1,600.00"
1070458,100,,
1071743,200,,
1072212,50,,
1072481,70,540,"2,000.00"
1073635,175,,
1073780,149,899,"3,299.00"
1073832,125,650,"2,500.00"
1074155,58,538,"1,853.00"
1074506,160,,
1076324,150,,
1077176,131,,
1077179,250,"1,500.00","6,000.00"
1077375,63,,
1079675,149,"1,190.00",
1080543,109,500,"2,000.00"
1080766,185,,
1080816,138,,
1080839,150,,
1083888,80,,
1086640,75,,
1087215,300,"1,700.00","7,500.00"
1089240,176,,
1089542,47,,
1089619,40,350,"1,300.00"
1090732,60,200,"1,223.00"
1091582,89,899,
1091840,60,580,"1,250.00"
1092760,110,900,"3,800.00"
1093977,85,700,"2,800.00"
1095106,70,445,"1,600.00"
1096326,190,,
1096511,85,540,
1097816,325,,
1098863,125,,
1099244,200,"1,600.00",
1100421,195,"1,365.00","4,850.00"
1100753,175,"1,200.00","2,750.00"
1101035,189,,
1101224,182,,"3,108.00"
1102858,105,,
1102942,240,"1,200.00","3,800.00"
1102963,185,,
1105845,160,,
1106284,250,"2,000.00","5,700.00"
1107092,650,,
1107976,35,625,"2,241.00"
1108309,85,536,"1,890.00"
1109092,550,,
1110195,80,700,"1,000.00"
1110484,175,"1,300.00","4,000.00"
1112070,95,,
1112407,158,,
1113125,209,"1,100.00","4,100.00"
