,Unnamed: 0,id,house_ln,house_la,subway,bus_stop,street,room_type,bedroom,guests,num_of_review,review_score,Entire_home,Private_room,Shared_room,crime_rate
14067,14067,11461524,-73.95508000000002,40.72474,1,1,Brooklyn,Private room,1,1,28,94.0,0,1,0,0.9601
14068,14068,11461798,-73.96856,40.79576,3,20,New York,Private room,2,1,21,92.0,0,1,0,0.8454
14069,14069,11462440,-73.96775,40.7989,1,17,New York,Private room,1,1,0,,0,1,0,0.8454
14070,14070,11462944,-73.95476,40.80136,4,16,New York,Entire home/apt,2,1,0,,1,0,0,1.6748
14071,14071,11465084,-73.98071999999998,40.72697,1,18,New York,Entire home/apt,1,1,18,91.0,1,0,0,1.1773
14072,14072,11470210,-73.943,40.69165,0,6,Brooklyn,Private room,1,2,208,93.0,0,1,0,1.7837
14073,14073,11474664,-73.84558,40.68165,1,8,Queens,Entire home/apt,2,4,67,95.0,1,0,0,0.8984
14074,14074,11474808,-73.96174,40.68701,1,7,Brooklyn,Entire home/apt,3,4,4,90.0,1,0,0,1.8669
14075,14075,11477869,-73.99238000000003,40.67884,2,2,Brooklyn,Entire home/apt,3,1,9,100.0,1,0,0,0.4812
14076,14076,11478813,-73.99005,40.73994,9,14,New York,Entire home/apt,3,4,27,84.0,1,0,0,1.73
14077,14077,11479334,-73.94037,40.81086,2,11,New York,Entire home/apt,1,1,2,100.0,1,0,0,1.466
14078,14078,11480835,-73.92081,40.70017,2,6,Brooklyn,Private room,1,1,0,,0,1,0,0.9855
14079,14079,11481037,-73.97215,40.75321,7,15,New York,Shared room,1,1,2,100.0,0,0,1,1.1501
14080,14080,11481639,-73.8665,40.73884,0,7,Queens,Private room,1,1,34,93.0,0,1,0,0.7009
14081,14081,11483117,-73.96403000000002,40.69483,0,2,Brooklyn,Private room,1,1,29,96.0,0,1,0,1.8669
14082,14082,11484489,-73.99473,40.72225,9,6,New York,Entire home/apt,1,1,43,98.0,1,0,0,1.6704
14083,14083,11484596,-73.98422,40.76584,9,15,New York,Entire home/apt,1,1,0,,1,0,0,4.3095
14084,14084,11486357,-73.94889,40.8285,1,12,New York,Private room,1,1,2,100.0,0,1,0,0.9558
14085,14085,11486601,-73.90855,40.87665,1,8,Bronx,Entire home/apt,2,4,40,98.0,1,0,0,0.7275
14086,14086,11488593,-73.97036999999997,40.75066,5,18,New York,Entire home/apt,1,1,0,,1,0,0,1.1501
14087,14087,11490215,-73.96728,40.80792,1,8,New York,Entire home/apt,3,4,8,89.0,1,0,0,1.0705
14088,14088,11490744,-73.95604,40.65976,0,5,Brooklyn,Entire home/apt,1,4,117,99.0,1,0,0,0.8737
14089,14089,11491051,-73.97802,40.74573,1,15,New York,Entire home/apt,1,1,1,100.0,1,0,0,1.1501
14090,14090,11491696,-73.97892,40.78838,1,15,New York,Entire home/apt,1,1,0,,1,0,0,0.7795
14091,14091,11493255,-73.98284,40.77156,5,16,New York,Private room,1,1,58,99.0,0,1,0,0.7795
14092,14092,11495792,-73.95179,40.66391,2,8,Brooklyn,Entire home/apt,1,1,0,,1,0,0,0.8737
14093,14093,11495797,-73.9741,40.7604,7,12,New York,Entire home/apt,1,1,20,100.0,1,0,0,4.3095
14094,14094,11496210,-73.84765,40.68084,1,9,Queens,Entire home/apt,1,2,82,97.0,1,0,0,0.8984
14095,14095,11496607,-73.94705,40.80187,2,15,New York,Entire home/apt,1,2,55,94.0,1,0,0,1.6748
14096,14096,11496968,-73.97449,40.69277,0,8,Brooklyn ,Entire home/apt,1,1,12,90.0,1,0,0,1.8669
14097,14097,11497795,-73.8889,40.74852,5,6,Jackson heights ,Private room,1,1,0,,0,1,0,0.612
14098,14098,11497938,-73.91812,40.88058,0,3,Bronx,Entire home/apt,2,1,7,87.0,1,0,0,0.7275
14099,14099,11503335,-73.99473,40.74549,5,9,New York,Private room,1,1,13,98.0,0,1,0,1.8733
14100,14100,11503509,-73.96713000000003,40.80752,1,11,New York,Entire home/apt,3,1,5,100.0,1,0,0,1.0705
14101,14101,11505981,-73.94725,40.78222,0,14,New York,Entire home/apt,1,1,31,96.0,1,0,0,0.9315
14102,14102,11506248,-73.98538,40.66397,1,2,Brooklyn,Private room,1,1,7,100.0,0,1,0,0.9893
14103,14103,11509497,-73.95169,40.68962,1,11,Brooklyn,Private room,1,1,15,88.0,0,1,0,1.7837
14104,14104,11511431,-73.94811,40.82334,5,18,New York,Entire home/apt,2,2,82,97.0,1,0,0,0.9558
14105,14105,11511466,-73.95291999999998,40.77287000000001,0,23,New York,Entire home/apt,3,3,1,100.0,1,0,0,0.9315
14106,14106,11511592,-73.94530999999998,40.83038,2,14,New York,Private room,1,1,2,,0,1,0,0.9558
14107,14107,11512962,-73.98273,40.76687,9,14,New York,Entire home/apt,2,1,2,60.0,1,0,0,4.3095
14108,14108,11513480,-73.94266,40.6718,1,11,Brooklyn,Private room,1,1,2,90.0,0,1,0,0.9147
14109,14109,11514023,-73.97404,40.7939,3,14,New York,Private room,1,1,2,100.0,0,1,0,0.8454
14110,14110,11514756,-73.97361,40.75921,3,10,New York,Private room,1,1,164,98.0,0,1,0,4.3095
14111,14111,11514862,-73.94133000000002,40.67634,2,6,Brooklyn,Private room,1,1,0,,0,1,0,0.9147
14112,14112,11521447,-73.98949,40.71659,6,13,New York,Entire home/apt,1,1,89,95.0,1,0,0,1.2624
14113,14113,11522815,-73.94193,40.71946,0,9,Brooklyn,Entire home/apt,1,2,42,97.0,1,0,0,0.9601
14114,14114,11524437,-73.93469,40.79712,0,8,New York,Private room,1,1,13,100.0,0,1,0,2.4892
14115,14115,11526590,-73.99669,40.7219,10,3,New York,Entire home/apt,1,1,5,100.0,1,0,0,1.6704
14116,14116,11526684,-73.82138,40.75485,0,11,Queens,Entire home/apt,1,2,1,100.0,1,0,0,0.7075
14117,14117,11526771,-73.98523,40.7339,7,17,New York,Private room,1,1,0,,0,1,0,1.73
14118,14118,11528951,-73.92730999999998,40.67578,2,12,Brooklyn,Entire home/apt,2,6,0,,1,0,0,0.9147
14119,14119,11529142,-73.94542,40.78687,1,19,New York,Entire home/apt,1,1,31,88.0,1,0,0,1.0669
14120,14120,11529406,-74.02989000000002,40.62637,1,2,Brooklyn,Entire home/apt,1,1,2,100.0,1,0,0,0.5382
14121,14121,11529467,-73.9572,40.67509,5,6,Brooklyn,Entire home/apt,1,1,0,,1,0,0,0.9147
14122,14122,11530901,-73.94677,40.79922,3,13,New York,Private room,1,1,0,,0,1,0,1.0669
14123,14123,11531130,-73.9647,40.70997,0,4,Brooklyn,Entire home/apt,1,1,1,100.0,1,0,0,0.9672
14124,14124,11531154,-74.00161999999997,40.74161,9,6,New York,Private room,1,1,0,,0,1,0,1.8733
14125,14125,11531322,-73.9939,40.66052,1,1,Brooklyn,Entire home/apt,3,1,1,80.0,1,0,0,0.7843
14126,14126,11531744,-73.9566,40.76973,0,22,New York,Private room,1,1,14,90.0,0,1,0,0.9315
14127,14127,11532023,-73.95676999999998,40.72005,1,0,Brooklyn,Private room,1,1,1,100.0,0,1,0,0.9601
14128,14128,11532518,-73.98558,40.72895,2,19,New York,Entire home/apt,1,2,0,,1,0,0,1.1773
14129,14129,11534035,-73.95145,40.76991,0,21,New York,Private room,1,1,37,94.0,0,1,0,0.9315
14130,14130,11535506,-74.00314,40.72705,3,10,Manhattan,Private room,1,1,53,98.0,0,1,0,1.7097
14131,14131,11542467,-73.94067,40.8348,2,19,New York,Entire home/apt,2,3,115,98.0,1,0,0,0.9876
14132,14132,11543453,-73.93924,40.84077,3,14,New York,Entire home/apt,1,2,6,93.0,1,0,0,0.9876
14133,14133,11544438,-73.98906,40.71713,6,11,New York,Private room,1,1,14,94.0,0,1,0,1.2624
14134,14134,11544577,-73.94085,40.84098,3,16,New York,Entire home/apt,1,2,7,97.0,1,0,0,0.9876
14135,14135,11544648,-73.99209,40.71556,6,15,New York,Shared room,1,1,81,97.0,0,0,1,1.2624
14136,14136,11545797,-73.94242,40.68692,0,8,Brooklyn,Private room,1,1,10,93.0,0,1,0,1.7837
14137,14137,11546462,-73.98176,40.74512,1,15,New York,Private room,1,1,0,,0,1,0,9.9753
14138,14138,11546806,-73.98825,40.7653,2,12,New York,Private room,1,1,1,100.0,0,1,0,4.3095
14139,14139,11547077,-73.97835,40.67764,3,3,Brooklyn,Entire home/apt,2,1,4,90.0,1,0,0,0.9893
14140,14140,11547246,-73.98393,40.71931,4,14,New York,Private room,1,1,1,100.0,0,1,0,1.2624
14141,14141,11547352,-73.91565,40.70273,2,2,Brooklyn,Private room,1,1,0,,0,1,0,0.9855
14142,14142,11548744,-73.9537,40.74493,2,3,Queens,Entire home/apt,2,2,1,60.0,1,0,0,0.9628
14143,14143,11549676,-73.97439,40.63974,0,1,Brooklyn,Private room,1,1,2,100.0,0,1,0,0.3867
14144,14144,11549838,-73.94681,40.64885,2,4,Brooklyn,Private room,2,1,200,96.0,0,1,0,0.8373
14145,14145,11552389,-73.99051999999998,40.76035,11,8,New York,Entire home/apt,1,1,18,94.0,1,0,0,4.3095
14146,14146,11552402,-73.95415,40.81032,4,19,New York,Entire home/apt,1,2,194,88.0,1,0,0,1.0705
14147,14147,11553357,-73.91365,40.68174000000001,4,2,Brooklyn,Entire home/apt,1,2,38,94.0,1,0,0,1.4109
14148,14148,11553360,-73.9723,40.69413,0,6,Brooklyn,Entire home/apt,7,10,93,94.0,1,0,0,1.8669
14149,14149,11553426,-73.94584,40.79504,1,9,New York,Entire home/apt,1,1,4,95.0,1,0,0,1.0669
14150,14150,11553543,-73.91775,40.77587,2,6,Queens,Private room,1,1,5,100.0,0,1,0,0.6855
14151,14151,11553765,-73.99691999999997,40.71351,0,11,New York,Private room,1,1,37,97.0,0,1,0,1.6704
14152,14152,11553908,-73.95357,40.77505,0,24,New York,Entire home/apt,1,1,3,100.0,1,0,0,0.9315
14153,14153,11554224,-73.98025,40.77872,5,19,New York,Entire home/apt,1,1,8,100.0,1,0,0,0.7795
14154,14154,11554255,-73.79829000000002,40.67667,0,5,Queens,Private room,1,1,11,96.0,0,1,0,1.0738
14155,14155,11557387,-73.96473,40.75453,3,7,New York,Entire home/apt,1,1,0,,1,0,0,1.1501
14156,14156,11558167,-73.97263000000002,40.7471,0,14,New York,Entire home/apt,1,1,0,,1,0,0,1.1501
14157,14157,11563821,-74.00012,40.74118,9,7,New York,Private room,1,1,47,95.0,0,1,0,1.8733
14158,14158,11564373,-73.78244000000002,40.6756,0,2,Queens,Entire home/apt,2,4,246,98.0,1,0,0,1.0738
14159,14159,11564448,-73.95616,40.76769,0,21,New York,Entire home/apt,1,1,0,,1,0,0,0.9315
14160,14160,11564960,-73.95371999999998,40.77697,3,14,New York,Entire home/apt,1,1,0,,1,0,0,0.9315
14161,14161,11565841,-73.95205,40.66258,2,7,Brooklyn,Entire home/apt,1,3,38,96.0,1,0,0,0.8737
14162,14162,11566601,-73.96418,40.67525,2,9,Brooklyn,Private room,1,1,0,,0,1,0,0.9147
14163,14163,11567121,-74.00556999999998,40.72983,3,9,New York,Entire home/apt,1,1,25,98.0,1,0,0,2.282
14164,14164,11567179,-73.91932,40.71112,0,0,Queens,Private room,1,1,2,100.0,0,1,0,0.8344
14165,14165,11567796,-73.98389,40.74644,8,16,New York,Entire home/apt,1,1,0,,1,0,0,9.9753
14166,14166,11567815,-73.92116999999998,40.76964,2,10,Queens,Entire home/apt,1,2,28,98.0,1,0,0,0.6855
14167,14167,11568026,-74.01044,40.71526,7,6,New York,Entire home/apt,4,3,0,,1,0,0,1.7097
14168,14168,11569227,-73.92055,40.70024,2,6,Brooklyn,Entire home/apt,1,1,29,97.0,1,0,0,0.9855
14169,14169,11569560,-73.97298,40.74969,5,14,New York,Entire home/apt,1,1,0,,1,0,0,1.1501
14170,14170,11571180,-73.93706,40.80147,3,10,New York,Private room,1,1,0,,0,1,0,2.4892
14171,14171,11573269,-73.97505,40.74342,0,11,New York,Entire home/apt,1,1,1,80.0,1,0,0,1.1501
14172,14172,11573292,-73.98401,40.72367,0,18,New York,Private room,1,1,0,,0,1,0,1.1773
14173,14173,11573695,-73.9447,40.67075,1,13,Brooklyn,Private room,1,1,0,,0,1,0,0.9147
14174,14174,11574674,-73.92248000000002,40.69531,1,4,Brooklyn,Entire home/apt,2,1,73,93.0,1,0,0,0.9855
14175,14175,11574785,-73.99758,40.7138,5,11,New York,Private room,1,1,78,96.0,0,1,0,1.6704
14176,14176,11575073,-73.94266,40.69287,0,10,Brooklyn,Private room,1,2,189,92.0,0,1,0,1.7837
14177,14177,11575101,-73.92249,40.69549,1,5,Brooklyn,Entire home/apt,1,1,96,96.0,1,0,0,0.9855
14178,14178,11580884,-73.93366999999998,40.70395,1,0,Brooklyn,Private room,1,1,11,96.0,0,1,0,0.9672
14179,14179,11581420,-73.95961,40.81045,1,22,New York,Private room,1,1,1,100.0,0,1,0,1.0705
14180,14180,11581737,-73.97004,40.78638,2,9,New York,Entire home/apt,1,1,10,98.0,1,0,0,0.8454
14181,14181,11582123,-73.93267,40.68165,2,15,NY,Entire home/apt,1,5,61,93.0,1,0,0,1.977
14182,14182,11583439,-73.96576,40.75438,3,9,New York,Private room,1,1,0,,0,1,0,1.1501
14183,14183,11584288,-73.94077,40.71308,1,10,Brooklyn,Private room,1,1,0,,0,1,0,0.9672
14184,14184,11584340,-73.936,40.85043,2,11,New York,Entire home/apt,1,1,0,,1,0,0,1.1587
14185,14185,11587722,-73.96155999999998,40.79795,2,14,New York,Entire home/apt,2,2,7,90.0,1,0,0,0.8454
14186,14186,11587779,-73.96141,40.79908,2,15,New York,Private room,1,1,4,90.0,0,1,0,0.8454
14187,14187,11587997,-73.98645,40.71303,1,19,New York,Private room,1,1,0,,0,1,0,1.2624
14188,14188,11588003,-73.97166,40.79828,3,15,New York,Entire home/apt,1,2,0,,1,0,0,0.8454
14189,14189,11589391,-73.99247,40.6717,3,0,Brooklyn,Entire home/apt,2,4,2,90.0,1,0,0,0.9893
14190,14190,11589713,-73.95196999999997,40.71117,4,3,Brooklyn,Private room,1,1,0,,0,1,0,0.9672
14191,14191,11589895,-73.98195,40.74596,1,16,New York,Entire home/apt,1,1,4,95.0,1,0,0,9.9753
14192,14192,11590055,-73.98111999999998,40.7455,1,15,New York,Entire home/apt,1,1,2,90.0,1,0,0,9.9753
14193,14193,11591118,-74.0344,40.61731,1,3,Brooklyn,Entire home/apt,1,1,3,100.0,1,0,0,0.5382
14194,14194,11591276,-73.96222,40.76105,6,11,New York,Entire home/apt,1,1,0,,1,0,0,0.9315
14195,14195,11591364,-73.95795,40.71826,1,0,Brooklyn,Entire home/apt,2,2,10,96.0,1,0,0,0.9601
14196,14196,11591798,-73.94612,40.67169000000001,1,13,Brooklyn,Entire home/apt,3,5,125,97.0,1,0,0,0.9147
14197,14197,11593365,-73.9995,40.71469,8,7,New York,Entire home/apt,2,4,0,,1,0,0,1.6704
14198,14198,11595172,-73.9649,40.75615,3,12,New York,Entire home/apt,2,1,0,,1,0,0,1.1501
14199,14199,11595739,-73.96484,40.75505,3,8,New York,Entire home/apt,1,1,0,,1,0,0,1.1501
14200,14200,11596767,-73.97199,40.74754,0,15,New York,Entire home/apt,2,1,1,100.0,1,0,0,1.1501
14201,14201,11602050,-73.95735,40.78465,0,2,New York,Entire home/apt,1,1,7,80.0,1,0,0,0.9315
14202,14202,11602485,-73.99229,40.76714000000001,0,9,New York,Private room,1,1,0,,0,1,0,4.3095
14203,14203,11602574,-73.98362,40.71854,4,14,New York,Private room,1,1,2,80.0,0,1,0,1.2624
14204,14204,11603201,-73.93959,40.76485,0,4,Queens,Private room,1,1,1,,0,1,0,0.6855
14205,14205,11603743,-73.94071,40.70878,1,7,Brooklyn,Private room,1,1,3,100.0,0,1,0,0.9672
14206,14206,11603913,-73.97267,40.7906,3,21,New York,Entire home/apt,1,1,2,100.0,1,0,0,0.8454
14207,14207,11604307,-73.93585999999998,40.68023,2,10,Brooklyn,Private room,1,2,75,99.0,0,1,0,1.977
14208,14208,11604885,-73.93444000000002,40.70357,1,0,Brooklyn,Private room,1,1,64,96.0,0,1,0,0.9672
14209,14209,11605693,-73.99566,40.71222,1,11,New York,Private room,1,1,22,97.0,0,1,0,1.6704
14210,14210,11605983,-73.98999,40.68792,9,15,Brooklyn,Entire home/apt,1,2,8,93.0,1,0,0,2.1164
14211,14211,11609108,-73.99571999999998,40.71885,8,5,New York,Entire home/apt,1,1,6,90.0,1,0,0,1.6704
14212,14212,11609114,-73.97771,40.74296,0,11,New York,Entire home/apt,1,1,0,,1,0,0,1.1501
14213,14213,11610515,-73.91574,40.69019,1,0,Brooklyn,Private room,1,1,0,,0,1,0,0.9855
14214,14214,11611298,-73.97995,40.73737,0,22,New York,Private room,1,1,115,94.0,0,1,0,1.73
14215,14215,11611809,-73.97724000000002,40.74742,5,16,New York,Entire home/apt,2,1,1,40.0,1,0,0,1.1501
14216,14216,11618338,-73.94749,40.70589,3,11,Brooklyn,Private room,1,1,1,,0,1,0,0.9672
14217,14217,11618854,-73.87559,40.77107,0,1,East Elmhurst,Private room,1,1,397,98.0,0,1,0,0.612
14218,14218,11619745,-73.991,40.76406,2,7,New York,Entire home/apt,3,1,3,100.0,1,0,0,4.3095
14219,14219,11619832,-73.94475,40.83122,2,16,New York,Shared room,1,4,63,89.0,0,0,1,0.9558
14220,14220,11619987,-73.99573000000002,40.71957,8,5,New York,Entire home/apt,2,1,3,60.0,1,0,0,1.6704
14221,14221,11620062,-73.97906,40.74053,0,19,New York,Entire home/apt,1,1,7,86.0,1,0,0,1.73
14222,14222,11620118,-73.98222,40.65959,1,3,Brooklyn,Private room,1,1,200,92.0,0,1,0,0.7843
14223,14223,11620821,-73.91923,40.7364,0,3,Queens,Private room,1,1,35,93.0,0,1,0,0.9628
14224,14224,11624287,-73.99525,40.68874,2,7,Brooklyn,Private room,1,1,43,99.0,0,1,0,0.4812
14225,14225,11624421,-73.97069,40.68465,2,5,Brooklyn,Private room,1,1,2,100.0,0,1,0,1.8669
14226,14226,11624694,-73.90781,40.77536,2,8,Queens,Entire home/apt,1,2,263,94.0,1,0,0,0.6855
14227,14227,11625684,-73.90932,40.77123,2,9,Queens,Private room,1,1,102,82.0,0,1,0,0.6855
14228,14228,11627443,-73.95705,40.7687,0,21,New York,Private room,1,1,11,100.0,0,1,0,0.9315
14229,14229,11632924,-73.94693000000002,40.64583,2,0,Brooklyn,Entire home/apt,1,1,5,72.0,1,0,0,0.8373
14230,14230,11633801,-73.96231999999998,40.67815,0,5,Brooklyn,Entire home/apt,3,1,0,,1,0,0,0.9147
14231,14231,11634575,-73.94064,40.84398,3,13,New York,Private room,1,1,2,100.0,0,1,0,0.9876
14232,14232,11634797,-73.90639,40.9008,0,2,New York,Private room,1,1,2,100.0,0,1,0,0.7275
14233,14233,11635717,-73.93901,40.84326,3,14,New York,Entire home/apt,2,1,1,100.0,1,0,0,0.9876
14234,14234,11636784,-73.93518,40.69868,3,3,Brooklyn,Entire home/apt,3,6,73,96.0,1,0,0,0.9855
14235,14235,11637578,-73.93849,40.84248,3,15,New York,Private room,1,1,0,,0,1,0,0.9876
14236,14236,11638302,-73.93585,40.8481,2,12,New York,Entire home/apt,1,1,2,70.0,1,0,0,0.9876
14237,14237,11638339,-73.98635,40.72868,2,16,New York,Private room,2,1,1,,0,1,0,1.1773
14238,14238,11639083,-73.98878,40.71936,6,13,New York,Private room,1,1,0,,0,1,0,1.2624
14239,14239,11639297,-73.90098,40.8787,1,6,Bronx,Private room,1,1,6,90.0,0,1,0,0.7275
14240,14240,11639940,-73.95568,40.7307,1,1,Brooklyn,Private room,1,1,1,100.0,0,1,0,0.9601
14241,14241,11640318,-73.97769,40.76453,7,11,New York,Private room,1,1,32,99.0,0,1,0,4.3095
14242,14242,11640637,-73.96166,40.81377,1,15,New York,Private room,1,1,2,70.0,0,1,0,1.0705
14243,14243,11641258,-73.98568,40.73955,3,23,New York,Entire home/apt,2,6,4,95.0,1,0,0,1.73
14244,14244,11646497,-73.932,40.68486,0,11,Brooklyn,Private room,1,2,0,,0,1,0,1.977
14245,14245,11649223,-73.95308,40.80306,4,17,New York,Entire home/apt,3,1,1,100.0,1,0,0,1.6748
14246,14246,11649232,-73.9653,40.713,0,1,Brooklyn,Entire home/apt,1,1,46,100.0,1,0,0,0.9672
14247,14247,11650429,-73.96491999999998,40.68112,1,7,Brooklyn,Entire home/apt,1,2,15,97.0,1,0,0,0.9147
14248,14248,11650863,-73.98493,40.72093,4,11,New York,Entire home/apt,1,2,138,93.0,1,0,0,1.2624
14249,14249,11651283,-73.94655,40.78126,0,15,New York,Entire home/apt,2,1,9,80.0,1,0,0,0.9315
14250,14250,11651455,-73.96815,40.75688,3,15,New York,Entire home/apt,2,1,9,76.0,1,0,0,1.1501
14251,14251,11651554,-73.99886,40.72818,10,7,New York,Entire home/apt,1,1,9,96.0,1,0,0,2.282
14252,14252,11651929,-73.93706,40.83441,3,8,New York,Entire home/apt,1,1,1,100.0,1,0,0,0.9876
14253,14253,11651980,-73.96503,40.75605,3,11,New York,Entire home/apt,2,1,0,,1,0,0,1.1501
14254,14254,11652262,-73.94211,40.71228,1,9,Brooklyn,Entire home/apt,1,1,7,100.0,1,0,0,0.9672
14255,14255,11652872,-73.96753000000002,40.75589,3,13,New York,Entire home/apt,1,1,7,97.0,1,0,0,1.1501
14256,14256,11653081,-73.96969,40.64841,0,4,Brooklyn,Entire home/apt,2,5,116,98.0,1,0,0,0.6162
14257,14257,11653913,-73.91762,40.7588,2,6,Queens,Entire home/apt,1,1,1,80.0,1,0,0,0.6855
14258,14258,11654372,-73.92766999999998,40.70478,1,1,Brooklyn,Private room,1,1,0,,0,1,0,0.9855
14259,14259,11655500,-73.96251,40.67727,1,4,Brooklyn,Entire home/apt,1,1,5,100.0,1,0,0,0.9147
14260,14260,11656367,-73.94321,40.69207,0,9,Brooklyn,Entire home/apt,2,2,0,,1,0,0,1.7837
14261,14261,11656396,-73.94354,40.71762,1,13,Brooklyn,Entire home/apt,1,2,175,99.0,1,0,0,0.9601
14262,14262,11656721,-73.78206999999998,40.72191,0,1,Queens,Private room,1,1,0,,0,1,0,0.6155
14263,14263,11656750,-73.91938,40.8183,2,7,Bronx,Entire home/apt,2,1,55,95.0,1,0,0,2.4372
14264,14264,11657285,-73.98533,40.67553,1,3,Brooklyn,Entire home/apt,1,1,0,,1,0,0,0.9893
14265,14265,11657725,-73.94861999999998,40.77933,0,11,New York,Entire home/apt,1,1,1,60.0,1,0,0,0.9315
14266,14266,11657888,-73.94345,40.69165,0,6,Brooklyn,Private room,1,2,242,93.0,0,1,0,1.7837
14267,14267,11658950,-73.98128,40.73458,1,28,New York,Private room,1,1,5,96.0,0,1,0,1.73
14268,14268,11659008,-73.92181,40.63052,0,3,Brooklyn,Private room,1,1,89,96.0,0,1,0,0.5891
14269,14269,11659242,-73.98911,40.72005,6,16,New York,Entire home/apt,1,2,75,96.0,1,0,0,1.2624
14270,14270,11659296,-73.94234,40.71976,0,9,Brooklyn,Entire home/apt,1,1,10,89.0,1,0,0,0.9601
14271,14271,11660015,-74.00102,40.72616,10,7,New York,Entire home/apt,1,1,0,,1,0,0,1.7097
14272,14272,11667455,-73.98062,40.78629,1,17,New York,Entire home/apt,2,1,0,,1,0,0,0.7795
14273,14273,11668469,-73.81652,40.58587,1,1,Queens,Private room,1,2,15,88.0,0,1,0,0.814
14274,14274,11670639,-73.90386,40.77687,0,6,Queens,Private room,1,1,0,,0,1,0,0.6855
14275,14275,11671588,-73.97026,40.78833,2,17,New York,Entire home/apt,2,1,4,90.0,1,0,0,0.8454
14276,14276,11672400,-73.98321999999997,40.7318,1,23,New York,Entire home/apt,1,2,163,93.0,1,0,0,1.73
14277,14277,11672539,-73.98259,40.69789,1,6,Brooklyn,Private room,1,1,0,,0,1,0,2.1164
14278,14278,11672600,-73.97484,40.67821,4,4,Brooklyn,Entire home/apt,1,1,12,95.0,1,0,0,0.9893
14279,14279,11672849,-73.98807,40.7783,0,14,New York,Entire home/apt,1,1,10,80.0,1,0,0,0.7795
14280,14280,11673282,-73.95505,40.77688,3,10,New York,Entire home/apt,2,1,1,100.0,1,0,0,0.9315
14281,14281,11674309,-73.97991999999998,40.74021,1,20,New York,Entire home/apt,1,1,5,84.0,1,0,0,1.73
14282,14282,11675095,-73.98215,40.7824,3,19,New York,Entire home/apt,1,1,4,80.0,1,0,0,0.7795
14283,14283,11675256,-73.98986,40.74866,10,11,New York,Entire home/apt,1,1,62,96.0,1,0,0,9.9753
14284,14284,11675341,-73.84173,40.72227,4,7,Queens,Entire home/apt,1,1,4,100.0,1,0,0,0.4283
14285,14285,11675715,-73.78414000000002,40.85139,0,1,City Island,Entire home/apt,1,2,223,96.0,1,0,0,0.778
14286,14286,11675817,-73.98995,40.71674,6,13,New York,Entire home/apt,1,2,1,100.0,1,0,0,1.2624
14287,14287,11676984,-73.94904,40.77654,0,15,New York,Entire home/apt,1,2,136,86.0,1,0,0,0.9315
14288,14288,11677431,-73.94004,40.72435,0,3,Brooklyn,Private room,1,1,0,,0,1,0,0.9601
14289,14289,11677489,-73.99091,40.71555,6,16,New York,Entire home/apt,1,2,10,98.0,1,0,0,1.2624
14290,14290,11678327,-73.95891,40.69144,1,6,Brooklyn,Private room,1,1,0,,0,1,0,1.7837
14291,14291,11680027,-73.98371999999998,40.72025,4,10,New York,Entire home/apt,1,1,3,100.0,1,0,0,1.2624
14292,14292,11684682,-73.94088,40.67031,1,7,Brooklyn,Private room,1,1,142,95.0,0,1,0,0.9147
14293,14293,11685868,-73.95203000000002,40.68795,1,11,Brooklyn,Entire home/apt,1,4,6,93.0,1,0,0,1.7837
14294,14294,11687738,-73.96217,40.76087,6,11,New York,Entire home/apt,1,1,9,80.0,1,0,0,0.9315
14295,14295,11689818,-73.91882,40.69473,1,4,Brooklyn,Entire home/apt,1,1,1,80.0,1,0,0,0.9855
14296,14296,11690836,-73.95917,40.75977,0,8,New York,Entire home/apt,1,1,0,,1,0,0,0.9315
14297,14297,11691699,-74.00347,40.64997,0,5,Brooklyn,Entire home/apt,2,2,4,95.0,1,0,0,0.7843
14298,14298,11693193,-73.94854000000002,40.70998,2,8,Brooklyn,Entire home/apt,2,1,105,97.0,1,0,0,0.9672
14299,14299,11695094,-73.96755,40.76798,2,3,New York,Entire home/apt,1,1,4,95.0,1,0,0,0.9315
14300,14300,11695338,-73.86193,40.82442,0,9,Bronx,Private room,1,1,6,97.0,0,1,0,0.9237
14301,14301,11696801,-73.98406,40.72573,0,17,New York,Private room,1,2,1,100.0,0,1,0,1.1773
14302,14302,11697308,-73.95284000000002,40.78002,3,9,New York,Entire home/apt,1,1,7,83.0,1,0,0,0.9315
14303,14303,11698352,-73.95515,40.71588,2,2,Brooklyn,Private room,1,1,0,,0,1,0,0.9601
