id,house_ln,house_la,subway,bus_stop,park,scenery,borough,room_type,accommodates,bathroom,bedroom,beds,bed_type,guests,num_of_review,review_score,Entire_home,Private_room,Shared_room,crime_rate,host_response_time,response_time_num,host_response_rate,superhost,host_neighborhood,daily_price,weekly_price,monthly_price,Central_Park,Van_Cortlandt,Flushing_Meadows,Prospect_Park,Washington_Square_Park,Bronx_Park,Pelham_Bay_Park,Floyd_Bennet_Field,Jamaica_Bay,Jacob_Riis_Park,Fort_Tilden,Greenbelt,The_Metropolitan_Museum_of_Art,statue_of_liberty,Empire_state_Building,American_Museum_of_Natual_History,Museum_of_Modern_Art,Times_Square,One_world_trade_cente,Grand_Centreal_Terminal,intrepid_sea_air,Fifth_Avenue,Brooklyn_Bridge,Wall_Street,Flatiron_Building,New_York_University,Broadway,China_Town,New_york_Public_Library,West_Point_Academy,Columbia_University,Madison_Square_Garden,madame_tussauds_new_york,National_September_11_Memorial_Museum,Manhattan_Skyline,United_Nations_Headquarters,SOHO,St_Patrick_Cathedral,High_Line_Park,Top_of_the_Rock,sub_dist_1,sub_dist_2,sub_dist_3,bus_dist_1,bus_dist_2,bus_dist_3,Brooklyn,Manhattan,Queens,Staten,Bronx,ave_price,availability,Price_avg,True_price,Predict_price,errors
20992027,-73.9812,40.67858,1,1,1,5,Brooklyn,Entire home/apt,4,1,1,2,Real Bed,2,50,100,1,0,0,0.9893,within an hour,3,1,1,Park Slope,300,,,11.893,25.675,13.649,1.743,5.966,21.044,26.078,11.515,13.173,15.95,15.039,8.912,11.302,5.473,7.818,11.447,9.223,8.937,4.681,8.252,9.728,10.687,3.383,3.837,6.99,5.816,12.5,4.269,8.294,78.009,14.425,7.957,8.674,4.507,9.424,8.164,11.367,8.896,250.768,8.96,0.214,0.572,0.6,0.261,0.503,0.542,1,0,0,0,0,75,1,75.0,300,177.15202,-122.84797668457031
15511749,-74.00658,40.72391,4,6,1,19,Manhattan,Entire home/apt,2,1,1,1,Real Bed,2,9,95,1,0,0,1.7097,,0,0,0,Hudson Square,75,,,7.529,21.852,14.08,7.195,1.095,17.817,23.534,16.852,18.312,21.159,20.487,10.696,7.157,5.01,3.293,6.968,4.836,4.29,1.34,4.051,4.573,6.535,2.093,2,2.382,1.002,7.916,1.282,3.844,73.047,10.01,3.134,3.899,1.475,4.986,4.469,6.788,4.577,245.787,4.528,0.12,0.352,0.362,0.207,0.294,0.338,0,1,0,0,0,37.5,0,37.5,75,180.73499,105.7349853515625
800051,-73.95234,40.7176,2,2,0,10,Brooklyn,Entire home/apt,6,2,3,3,Real Bed,1,6,100,1,0,0,0.9601,within a day,1,1,0,Williamsburg,200,780,2800,7.624,20.816,9.717,5.973,4.066,16.091,21.123,14.155,15.146,18.039,18.105,13.303,6.924,8.389,4.452,7.311,5.326,5.359,5.158,4.431,6.649,6.376,3.981,4.933,4.094,4.005,8.364,3.752,4.691,73.658,10.038,4.867,5.305,5.118,5.532,3.965,7.329,5.01,246.387,5.161,0.383,0.43,0.54,0.465,0.466,0.616,1,0,0,0,0,33.33333333,0,33.333333333333336,200,305.42236,105.42236328125
15775237,-73.98581,40.68501,4,3,1,6,Brooklyn,Entire home/apt,2,1,1,1,Real Bed,1,15,100,1,0,0,2.1164,within an hour,3,1,0,Boerum Hill,255,,,11.226,25.124,13.654,2.554,5.186,20.566,25.711,12.317,13.947,16.737,15.853,8.912,10.655,4.976,7.095,10.763,8.531,8.216,3.874,7.565,8.962,10.035,2.574,3.036,6.247,5.035,11.81,3.473,7.584,77.303,13.764,7.21,7.938,3.701,8.728,7.526,10.671,8.207,250.062,8.26,0.392,0.444,0.575,0.314,0.415,0.485,1,0,0,0,0,127.5,1,127.5,255,141.81581,-113.18418884277344
4467771,-73.99772,40.74998,4,14,1,24,Manhattan,Entire home/apt,4,1,2,2,Real Bed,1,90,96,1,0,0,9.9753,within a day,1,1,1,Chelsea,345,,,4.625,18.95,13.27,9.681,2.13,15.114,21.013,18.983,20.199,23.086,22.785,13.563,4.361,7.822,1.043,4.04,2.119,1.452,4.319,1.758,1.668,3.777,4.838,4.979,1.194,2.282,4.944,3.877,1.348,70.117,7.051,0.516,1.018,4.464,2.207,2.529,3.833,1.973,242.867,1.833,0.446,0.454,0.479,0.147,0.364,0.368,0,1,0,0,0,86.25,0,86.25,345,236.37279,-108.62721252441406
9654190,-73.97663,40.78494,1,23,1,19,Manhattan,Entire home/apt,6,1,2,3,Real Bed,1,2,0,1,0,0,0.7795,,0,0,0,Upper West Side,400,,,0.703,14.699,12.498,13.29,6.265,11.117,17.222,21.902,22.775,25.658,25.867,17.826,1.282,12.082,4.084,0.476,2.61,2.983,8.577,3.582,3.026,1.51,8.896,9.187,4.997,6.408,0.68,7.946,3.565,66.177,2.777,4.116,3.346,8.715,2.41,3.816,0.467,2.937,238.936,2.879,0.298,0.413,0.543,0.05,0.116,0.173,0,1,0,0,0,66.66666667,0,66.66666666666667,400,249.2588,-150.74119567871094
34502763,-73.86584,40.67815,1,1,0,0,Brooklyn,Entire home/apt,8,1.5,4,6,Real Bed,4,0,0,1,0,0,1.571,within an hour,3,1,0,East New York,500,,,14.694,24.497,7.164,8.875,12.536,19.198,22.224,9.3,8.946,11.549,13.201,18.158,13.93,15.12,12.78,14.63,13.217,13.479,13.015,12.523,14.906,13.595,11.517,12.447,12.572,12.458,15.533,11.776,12.88,78.456,16.535,13.254,13.545,12.908,13.397,11.829,14.774,12.96,250.781,13.157,0.14,0.593,0.612,0.054,0.518,0.521,1,0,0,0,0,62.5,1,62.5,500,294.8974,-205.10260009765625
13261498,-73.98559,40.66537,1,5,1,2,Brooklyn,Entire home/apt,6,1.5,3,4,Real Bed,6,6,97,1,0,0,0.9893,,0,0,0,Park Slope,150,,,13.392,27.187,14.743,1.336,7.345,22.536,27.509,10.668,12.512,15.2,13.989,8.021,12.808,5.637,9.279,12.937,10.708,10.4,5.783,9.74,11.13,12.191,4.675,4.925,8.429,7.193,13.987,5.611,9.766,79.486,15.927,9.391,10.122,5.602,10.907,9.671,12.85,10.383,252.245,10.44,0.457,0.614,0.65,0.337,0.4,0.409,1,0,0,0,0,25,0,25.0,150,262.82568,112.82568359375
20660511,-73.93975,40.69574,3,9,0,1,Brooklyn,Private room,2,1,1,1,Real Bed,1,0,0,0,1,0,1.7837,,0,0,0,,250,,,10.222,22.935,9.669,4.205,6.227,18.012,22.621,11.51,12.505,15.398,15.479,12.891,9.503,8.866,7.046,9.937,7.978,7.996,6.483,7.078,9.243,8.979,4.99,5.934,6.572,6.125,10.982,5.265,7.323,76.107,12.579,7.423,7.918,6.378,8.185,6.612,9.967,7.662,248.806,7.811,0.382,0.516,0.794,0.111,0.175,0.302,1,0,0,0,0,125,1,125.0,250,92.86407,-157.13593292236328
20070296,-73.99372,40.70136,8,2,1,8,Brooklyn,Entire home/apt,8,3.5,4,5,Real Bed,6,24,97,1,0,0,2.1164,within a day,1,0.9,1,Brooklyn Heights,1095,,,9.554,23.666,13.576,4.467,3.29,19.286,24.668,14.172,15.714,18.536,17.765,9.475,9.038,4.493,5.323,9.057,6.821,6.439,2.09,5.88,7.079,8.408,0.641,1.374,4.433,3.138,10.083,1.551,5.841,75.506,12.094,5.379,6.128,1.94,7.009,5.968,8.938,6.508,248.262,6.535,0.351,0.436,0.604,0.196,0.281,0.542,1,0,0,0,0,136.875,1,136.875,1095,706.6483,-388.3516845703125
25443451,-74.00524,40.71725,14,5,1,15,Manhattan,Entire home/apt,3,1,1,2,Real Bed,2,2,100,1,0,0,1.7097,within a few hours,2,1,0,Tribeca,330,,,8.161,22.46,14.081,6.482,1.65,18.342,23.984,16.176,17.676,20.513,19.781,10.152,7.751,4.548,3.887,7.613,5.44,4.931,0.825,4.6,5.301,7.123,1.375,1.286,2.958,1.517,8.582,0.755,4.438,73.781,10.663,3.788,4.558,0.892,5.601,4.93,7.446,5.163,246.523,5.134,0.269,0.386,0.392,0.068,0.097,0.302,0,1,0,0,0,110,1,110.0,330,216.86702,-113.13298034667969
30393555,-73.98244,40.77771,3,25,1,19,Manhattan,Entire home/apt,4,1.5,2,2,Real Bed,2,0,0,1,0,0,0.7795,within a few hours,2,0.91,0,Cambridge,481,,,1.447,15.64,12.657,12.519,5.362,12.017,18.087,21.302,22.253,25.142,25.237,16.887,1.618,11.142,3.223,0.853,1.849,2.104,7.653,2.813,2.11,1.444,8.018,8.277,4.115,5.508,1.603,7.063,2.729,66.991,3.715,3.208,2.438,7.793,1.64,3.188,0.555,2.178,239.751,2.077,0.092,0.475,0.56,0.094,0.131,0.135,0,1,0,0,0,120.25,0,120.25,481,304.5479,-176.45208740234375
17499587,-73.98523,40.74481,3,16,1,23,Manhattan,Entire home/apt,4,1,2,2,Real Bed,1,6,88,1,0,0,9.9753,,0,0,0,,150,,,4.701,18.966,12.183,8.911,1.86,14.878,20.622,18.007,19.152,22.043,21.859,13.628,4.256,7.948,0.446,4.182,1.961,1.566,4.255,1.112,2.581,3.627,4.381,4.751,0.559,1.983,5.199,3.441,0.962,70.655,7.231,0.764,1.324,4.366,2.137,1.639,4.054,1.669,243.414,1.663,0.21,0.301,0.301,0.086,0.162,0.22,0,1,0,0,0,37.5,0,37.5,150,281.33734,131.33734130859375
33831113,-74.01205,40.70713,10,8,1,8,Manhattan,Entire home/apt,6,2,2,3,Real Bed,4,1,100,1,0,0,1.7097,within an hour,3,0.96,0,Financial District,260,,,9.42,23.723,14.881,5.841,2.912,19.591,25.198,15.619,17.249,20.045,19.099,8.907,9.014,3.386,5.15,8.869,6.702,6.187,0.656,5.861,6.482,8.387,1.251,0.299,4.221,2.78,9.83,1.567,5.701,74.935,11.917,5.038,5.807,0.48,6.863,6.168,8.697,6.426,247.666,6.397,0.05,0.109,0.111,0.125,0.417,0.417,0,1,0,0,0,43.33333333,1,43.333333333333336,260,399.4699,139.46990966796875
34997773,-73.94726,40.71495,2,12,0,7,Brooklyn,Entire home/apt,18,4,7,9,Real Bed,14,0,0,1,0,0,0.9601,within an hour,3,1,0,Williamsburg,895,,,7.998,20.991,9.386,5.813,4.574,16.202,21.126,13.737,14.686,17.578,17.706,13.467,7.284,8.686,4.952,7.709,5.774,5.836,5.565,4.899,7.147,6.753,4.316,5.284,4.612,4.508,8.754,4.17,5.173,73.958,10.376,5.375,5.797,5.514,5.979,4.394,7.741,5.463,246.676,5.621,0.273,0.274,0.425,0.189,0.233,0.246,1,0,0,0,0,49.72222222,1,49.72222222222222,895,1115.3019,220.3018798828125
30159383,-73.95745,40.7843,0,2,1,18,Manhattan,Entire home/apt,4,2,2,2,Real Bed,4,4,90,1,0,0,0.9315,within a few hours,2,0.89,0,Upper East Side,450,,,0.916,13.994,11.006,13.247,6.829,10.009,15.967,21.386,22.102,24.965,25.402,18.582,0.744,12.867,4.596,1.393,3.055,3.662,9.22,3.883,4.246,1.353,9.28,9.723,5.518,6.957,1.627,8.374,4.044,66.238,2.62,4.803,4.091,9.337,2.922,3.772,1.71,3.313,238.977,3.363,0.557,0.558,0.981,0.392,0.445,0.564,0,1,0,0,0,112.5,1,112.5,450,291.2217,-158.77828979492188
24857723,-73.98491,40.7292,1,19,1,19,Manhattan,Entire home/apt,6,1,3,3,Real Bed,1,0,0,1,0,0,1.1773,,0,0,0,Entertainment District,149,,,6.371,20.528,12.2,7.194,1.062,16.271,21.843,16.434,17.678,20.561,20.237,12.25,5.861,6.709,2.182,5.879,3.641,3.302,2.993,2.696,4.179,5.23,2.732,3.273,1.385,1.037,6.913,1.856,2.674,72.389,8.912,2.349,3.04,3.053,3.832,2.85,5.77,3.326,245.148,3.36,0.338,0.418,0.528,0.23,0.291,0.293,0,1,0,0,0,24.83333333,0,24.833333333333332,149,280.555,131.55499267578125
15141661,-74.00105,40.7249,10,8,1,19,Manhattan,Entire home/apt,5,2.5,2,3,Real Bed,1,0,0,1,0,0,1.7097,within a few hours,2,0.99,0,Fenway/Kenmore,643,,,7.24,21.541,13.604,7.109,0.73,17.448,23.127,16.691,18.101,20.959,20.37,11.049,6.833,5.4,2.967,6.692,4.52,4.011,1.678,3.691,4.437,6.207,2.074,2.201,2.04,0.601,7.665,1.147,3.518,72.915,9.744,2.871,3.641,1.783,4.68,4.06,6.528,4.246,245.663,4.214,0.27,0.289,0.411,0.225,0.26,0.301,0,1,0,0,0,128.6,0,128.6,643,478.58127,-164.41873168945312
